         1604690 function calls (1398690 primitive calls) in 20.064 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       18    0.000    0.000    0.010    0.001 baseplatform.py:377(__call__)
     1143    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.001    0.001 exceptional.py:1(<module>)
      823    0.000    0.000    0.000    0.000 baseplatform.py:115(finalArgType)
        1    0.000    0.000    0.000    0.000 {method 'write' of 'file' objects}
      489    0.000    0.000    0.000    0.000 {zip}
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
      354    0.000    0.000    0.003    0.000 baseplatform.py:111(wrapLogging)
        1    0.000    0.000    0.001    0.001 debug.py:1(<module>)
      193    0.000    0.000    0.037    0.000 view.py:607(tryGetEditState)
1163/1138    0.000    0.000    0.000    0.000 {setattr}
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        1    0.000    0.000    0.001    0.001 shader_image_load_store.py:54(<module>)
        1    0.000    0.000    0.001    0.001 program_interface_query.py:45(<module>)
        1    0.000    0.000    0.000    0.000 texture_buffer_object.py:41(<module>)
        1    0.000    0.000    0.000    0.000 shader_storage_buffer_object.py:48(<module>)
        1    0.000    0.000    0.001    0.001 transform_feedback2.py:36(<module>)
       89    0.000    0.000    1.975    0.022 view.py:1055(keyTextAny)
        1    0.000    0.000    0.000    0.000 texture_buffer_object_rgb32.py:16(<module>)
        1    0.000    0.000    0.001    0.001 vertex_attrib_64bit.py:52(<module>)
        1    0.000    0.000    0.000    0.000 texture_buffer_range.py:21(<module>)
      485    0.000    0.000    0.000    0.000 urllib.py:1200(<genexpr>)
        1    0.000    0.000    0.001    0.001 tessellation_shader.py:78(<module>)
        1    0.000    0.000    0.001    0.001 texture_multisample.py:24(<module>)
        1    0.000    0.000    0.001    0.001 sync.py:31(<module>)
      206    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 viewport_array.py:35(<module>)
        1    0.000    0.000    0.001    0.001 shader_atomic_counters.py:51(<module>)
      360    0.000    0.000    0.000    0.000 arraydatatype.py:57(get_output_handler)
        1    0.000    0.000    0.001    0.001 internalformat_query2.py:57(<module>)
     1188    0.000    0.000    0.001    0.000 sre_parse.py:196(match)
        1    0.000    0.000    0.001    0.001 invalidate_subdata.py:54(<module>)
     1019    0.000    0.000    0.000    0.000 wrapper.py:33(asList)
        1    0.000    0.000    0.001    0.001 compute_shader.py:47(<module>)
        1    0.000    0.000    0.000    0.000 texture_cube_map_array.py:37(<module>)
        1    0.000    0.000    0.000    0.000 explicit_attrib_location.py:18(<module>)
      297    0.000    0.000    0.001    0.000 wrapper.py:80(__init__)
        1    0.000    0.000    0.000    0.000 robust_buffer_access_behavior.py:21(<module>)
        1    0.000    0.000    0.000    0.000 provoking_vertex.py:38(<module>)
        1    0.000    0.000    0.000    0.000 transform_feedback3.py:59(<module>)
        1    0.000    0.000    0.000    0.000 texture_storage_multisample.py:23(<module>)
        1    0.000    0.000    0.000    0.000 shader_precision.py:18(<module>)
       35    0.000    0.000    0.019    0.001 re.py:226(_compile)
        1    0.000    0.000    0.000    0.000 timer_query.py:32(<module>)
        1    0.000    0.000    0.001    0.001 texture_view.py:38(<module>)
        1    0.000    0.000    0.000    0.000 texture_query_lod.py:16(<module>)
        1    0.000    0.000    0.000    0.000 occlusion_query2.py:18(<module>)
        1    0.000    0.000    0.000    0.000 texture_gather.py:18(<module>)
        5    0.000    0.000    0.000    0.000 {method 'readlines' of 'file' objects}
        1    0.000    0.000    0.000    0.000 explicit_uniform_location.py:17(<module>)
      485    0.000    0.000    0.000    0.000 urlparse.py:331(<genexpr>)
        1    0.000    0.000    0.000    0.000 texture_rgb10_a2ui.py:20(<module>)
        1    0.000    0.000    0.001    0.001 io.py:34(<module>)
        1    0.000    0.000    0.000    0.000 texture_swizzle.py:32(<module>)
        1    0.000    0.000    0.000    0.000 debug_output2.py:35(<module>)
       89    0.000    0.000    0.004    0.000 view.py:573(lockCursorX)
        1    0.000    0.000    0.000    0.000 debug_group.py:42(<module>)
      327    0.000    0.000    0.000    0.000 ntpath.py:55(isabs)
        1    0.000    0.000    0.000    0.000 shading_language_420pack.py:51(<module>)
        1    0.000    0.000    0.000    0.000 stencil_texturing.py:17(<module>)
        1    0.000    0.000    0.000    0.000 texture_query_levels.py:32(<module>)
        1    0.000    0.000    0.003    0.003 pointers.py:19(<module>)
        1    0.000    0.000    0.002    0.002 shader_objects.py:1(<module>)
      180    0.000    0.000    0.001    0.000 view.py:1069(<lambda>)
        1    0.000    0.000    0.000    0.000 polyutils.py:33(<module>)
       14    0.000    0.000    0.013    0.001 view.py:694(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:110(_add2path)
       13    0.000    0.000    0.001    0.000 abc.py:86(__new__)
       62    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
       14    0.000    0.000    0.005    0.000 view.py:307(postInit)
      368    0.000    0.000    0.003    0.000 __init__.py:1549(getLogger)
       39    0.000    0.000    0.004    0.000 baseplatform.py:355(load)
      198    0.000    0.000    0.000    0.000 sre_compile.py:355(_simple)
      368    0.000    0.000    0.001    0.000 __init__.py:210(_acquireLock)
        1    0.000    0.000    0.000    0.000 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 _import_tools.py:1(<module>)
     1019    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 numpymodule.py:6(<module>)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
       34    0.000    0.000    0.001    0.000 wrapper.py:119(setOutput)
        1    0.000    0.000    0.000    0.000 pixelaccess.py:1(<module>)
        1    0.000    0.000    0.000    0.000 error.py:9(<module>)
      365    0.000    0.000    0.000    0.000 converters.py:148(__call__)
      916    0.000    0.000    0.000    0.000 sre_parse.py:127(__len__)
      666    0.000    0.000    0.000    0.000 sre_parse.py:139(append)
        1    0.000    0.000    0.000    0.000 subprocess.py:389(<module>)
  162/110    0.000    0.000    0.049    0.000 view.py:67(<lambda>)
      447    0.000    0.000    0.000    0.000 {_ctypes.addressof}
     52/1    0.000    0.000    0.104    0.104 view.py:158(postInit)
        1    0.000    0.000    0.000    0.000 converters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 array.py:3(<module>)
        6    0.000    0.000    0.000    0.000 {nt._isdir}
        1    0.000    0.000    0.000    0.000 heapq.py:31(<module>)
       27    0.000    0.000    0.000    0.000 window.py:219(getCentralCoordinates)
       32    0.000    0.000    0.002    0.000 sre_compile.py:362(_compile_info)
      355    0.000    0.000    0.002    0.000 baseplatform.py:89(functionTypeFor)
        1    0.000    0.000    0.001    0.001 imaging.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpytest.py:1(<module>)
        1    0.000    0.000    0.001    0.001 pixels.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        1    0.000    0.000    0.003    0.003 GL_2_0.py:1(<module>)
       12    0.000    0.000    0.014    0.001 formathandler.py:29(loadPlugin)
        1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
      720    0.000    0.000    0.000    0.000 GL_1_5.py:27(<lambda>)
       47    0.000    0.000    0.000    0.000 images.py:374(setDimensionsAsInts)
        1    0.000    0.000    0.000    0.000 polytemplate.py:11(<module>)
        1    0.000    0.000    0.000    0.000 endian.py:1(<module>)
      315    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 format.py:136(<module>)
        1    0.000    0.000    0.000    0.000 _internal.py:191(_getintp_ctype)
      296    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
      426    0.000    0.000    0.000    0.000 sre_parse.py:91(__init__)
      447    0.000    0.000    0.000    0.000 nones.py:30(asArray)
      352    0.000    0.000    0.000    0.000 ntpath.py:122(splitdrive)
      368    0.000    0.000    0.001    0.000 __init__.py:219(_releaseLock)
      370    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
        1    0.000    0.000    0.001    0.001 util.py:1(<module>)
      313    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      248    0.000    0.000    0.000    0.000 wrapper.py:267(setReturnValues)
        1    0.000    0.000    0.002    0.002 urlparse.py:29(<module>)
       20    0.000    0.000    0.006    0.000 view.py:250(__init__)
        1    0.000    0.000    0.000    0.000 util.py:32(find_msvcrt)
      535    0.000    0.000    0.000    0.000 defmatrix.py:378(_collapse)
        1    0.000    0.000    0.000    0.000 _inspect.py:6(<module>)
      336    0.000    0.000    0.013    0.000 GL_1_1.py:6(_f)
        1    0.000    0.000    0.000    0.000 algorithms.py:1(<module>)
     1124    0.000    0.000    0.000    0.000 copy.py:198(_deepcopy_atomic)
        1    0.000    0.000    0.001    0.001 render.py:1(<module>)
     1575    0.000    0.000    0.000    0.000 {chr}
        1    0.000    0.000    0.000    0.000 py3k.py:4(<module>)
        1    0.000    0.000    0.002    0.002 GL_1_3.py:1(<module>)
        3    0.000    0.000    0.000    0.000 numeric.py:207(extend_all)
       32    0.000    0.000    0.018    0.001 sre_compile.py:496(compile)
      447    0.000    0.000    0.000    0.000 nones.py:21(from_param)
       32    0.000    0.000    0.008    0.000 sre_parse.py:676(parse)
      906    0.000    0.000    0.000    0.000 {method 'group' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.008    0.008 window.py:97(__init__)
        1    0.000    0.000    0.001    0.001 FixTk.py:21(convert_path)
        1    0.000    0.000    0.000    0.000 images.py:72(rankPacking)
        5    0.000    0.000    0.000    0.000 {nt.putenv}
       49    0.000    0.000    0.003    0.000 images.py:518(typedImageFunction)
        1    0.000    0.000    0.000    0.000 messagebox.py:1(<module>)
        1    0.000    0.000    0.001    0.001 gamecontroller.py:1(<module>)
      737    0.000    0.000    0.000    0.000 threading.py:63(_note)
        1    0.000    0.000    0.002    0.002 separate_shader_objects.py:1(<module>)
       27    0.000    0.000    0.613    0.023 view.py:1022(initAndHitTest)
      291    0.000    0.000    0.001    0.000 node.py:313(getNode)
        5    0.000    0.000    0.001    0.000 linecache.py:68(updatecache)
        1    0.000    0.000    0.000    0.000 constant.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {nt.listdir}
       31    0.000    0.000    0.000    0.000 _inspect.py:157(formatargspec)
      117    0.000    0.000    0.000    0.000 arrayhelpers.py:88(asArrayType)
       95    0.000    0.000    0.000    0.000 window.py:33(setTextureCoords)
       22    0.000    0.000    0.000    0.000 ntpath.py:164(split)
        1    0.000    0.000    0.007    0.007 sdlttf.py:1(<module>)
      109    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
      113    0.000    0.000    0.000    0.000 sre_parse.py:258(_escape)
       25    0.000    0.000    0.568    0.023 view.py:1039(pointerMoveAny)
        1    0.000    0.000    0.002    0.002 GL_3_0.py:1(<module>)
      114    0.000    0.000    0.001    0.000 view.py:725(<lambda>)
      194    0.000    0.000    0.000    0.000 {method 'iteritems' of 'dict' objects}
       14    0.000    0.000    0.005    0.000 view.py:283(__init__)
        1    0.000    0.000    0.000    0.000 opcode.py:5(<module>)
        1    0.000    0.000    0.001    0.001 joystick.py:1(<module>)
      2/1    0.000    0.000    0.104    0.104 view.py:185(postInit)
      101    0.000    0.000    0.000    0.000 arrayhelpers.py:102(asArrayTypeSize)
        1    0.000    0.000    0.000    0.000 numerictypes.py:302(_add_aliases)
        1    0.000    0.000    0.001    0.001 GL_1_2.py:1(<module>)
      389    0.000    0.000    0.000    0.000 collections.py:323(<genexpr>)
       26    0.000    0.000    0.000    0.000 numerictypes.py:230(bitname)
        5    0.000    0.000    0.000    0.000 wrapper.py:277(finalise)
       95    0.000    0.000    0.000    0.000 window.py:24(__init__)
       54    0.000    0.000    0.000    0.000 {repr}
        1    0.000    0.000    0.001    0.001 GL_1_4.py:1(<module>)
        1    0.000    0.000    0.001    0.001 rwops.py:1(<module>)
      354    0.000    0.000    0.000    0.000 baseplatform.py:106(wrapContextCheck)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
       31    0.000    0.000    0.000    0.000 _inspect.py:59(getargs)
        1    0.000    0.000    0.001    0.001 shader_objects.py:44(<module>)
        1    0.000    0.000    0.002    0.002 view.py:882(__init__)
       13    0.000    0.000    0.000    0.000 abc.py:148(__subclasscheck__)
       19    0.000    0.000    0.000    0.000 nosetester.py:137(__init__)
       54    0.000    0.000    0.000    0.000 contextdata.py:97(getValue)
        1    0.000    0.000    0.000    0.000 joystick.py:23(SDL_JoystickGUID)
       82    0.000    0.000    0.007    0.000 view.py:70(<lambda>)
       23    0.000    0.000    0.000    0.000 core.py:5941(getdoc)
      266    0.000    0.000    0.000    0.000 {numpy.lib._compiled_base.add_docstring}
        1    0.000    0.000    0.000    0.000 getlimits.py:192(iinfo)
      738    0.000    0.000    0.000    0.000 {thread.get_ident}
        1    0.000    0.000    0.000    0.000 rect.py:1(<module>)
       20    0.000    0.000    0.003    0.000 view.py:268(postInit)
        1    0.000    0.000    0.000    0.000 shape.py:1(<module>)
        1    0.000    0.000    0.001    0.001 vertex_type_2_10_10_10_rev.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sprite.py:389(SpriteFactory)
       32    0.000    0.000    0.000    0.000 {_sre.compile}
        1    0.000    0.000    0.000    0.000 <string>:1(SplitResult)
       24    0.000    0.000    0.000    0.000 view.py:225(<lambda>)
       27    0.000    0.000    0.000    0.000 core.py:821(__init__)
       52    0.000    0.000    0.012    0.000 view.py:145(__init__)
        1    0.000    0.000    0.005    0.005 sdlimage.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
       14    0.000    0.000    0.009    0.001 view.py:736(postInit)
        1    0.000    0.000    0.000    0.000 numbers.py:2(<module>)
       14    0.000    0.000    0.000    0.000 __init__.py:1109(__init__)
      227    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 _endian.py:4(<module>)
       47    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
        1    0.000    0.000    0.280    0.280 view.py:984(__init__)
       32    0.000    0.000    0.010    0.000 sre_compile.py:481(_code)
        1    0.000    0.000    0.000    0.000 defchararray.py:17(<module>)
       13    0.000    0.000    0.000    0.000 __init__.py:1053(_fixupParents)
      744    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 mouse.py:1(<module>)
       30    0.000    0.000    0.000    0.000 view.py:191(<lambda>)
       95    0.000    0.000    0.001    0.000 images.py:364(asWrapper)
      364    0.000    0.000    0.000    0.000 logs.py:93(logOnFail)
        1    0.000    0.000    0.000    0.000 error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pixelaccess.py:156(pixels3d)
        1    0.000    0.000    0.000    0.000 module.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
        1    0.000    0.000    0.003    0.003 uuid.py:45(<module>)
      779    0.000    0.000    0.000    0.000 {ord}
       40    0.000    0.000    0.000    0.000 core.py:107(get_object_signature)
       12    0.000    0.000    0.000    0.000 ctypeslib.py:300(prep_simple)
        1    0.000    0.000    0.000    0.000 mbcs.py:9(<module>)
       53    0.000    0.000    0.000    0.000 view.py:942(<lambda>)
        1    0.000    0.000    0.000    0.000 plugins.py:1(<module>)
      169    0.000    0.000    0.000    0.000 glget.py:39(addGLGetConstant)
        1    0.000    0.000    0.000    0.000 font.py:1(<module>)
        1    0.000    0.000    0.001    0.001 GL_1_5.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
       42    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       21    0.000    0.000    0.000    0.000 numerictypes.py:217(_evalname)
        1    0.000    0.000    0.000    0.000 touch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 strings.py:2(<module>)
        1    0.000    0.000    0.001    0.001 framebuffer_object.py:1(<module>)
       40    0.000    0.000    0.000    0.000 _inspect.py:118(getargspec)
        2    0.000    0.000    0.000    0.000 version.py:1(<module>)
       51    0.000    0.000    0.000    0.000 {all}
       78    0.000    0.000    0.000    0.000 sre_parse.py:73(opengroup)
        1    0.000    0.000    0.002    0.002 gpu_shader_fp64.py:1(<module>)
        1    0.000    0.000    0.000    0.000 common.py:1(<module>)
        3    0.000    0.000    0.000    0.000 __init__.py:493(PYFUNCTYPE)
       74    0.000    0.000    0.000    0.000 _inspect.py:150(strseq)
        1    0.000    0.000    0.000    0.000 gui.py:1(<module>)
      198    0.000    0.000    0.000    0.000 sre_parse.py:135(__setitem__)
        3    0.000    0.000    0.001    0.000 traceback.py:78(extract_tb)
       13    0.000    0.000    0.038    0.003 plugins.py:23(importByName)
        1    0.000    0.000    0.000    0.000 getlimits.py:2(<module>)
        2    0.000    0.000    0.000    0.000 converters.py:274(__call__)
        1    0.000    0.000    0.000    0.000 ctypesarrays.py:5(<module>)
       30    0.000    0.000    0.000    0.000 numerictypes.py:448(_add_array_type)
      117    0.000    0.000    0.000    0.000 converters.py:129(__init__)
        1    0.000    0.000    0.000    0.000 shader.py:1(<module>)
        1    0.000    0.000    0.001    0.001 difflib.py:29(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:297(create_unicode_buffer)
       16    0.000    0.000    0.000    0.000 constants.py:27(_defineType)
        1    0.000    0.000    0.000    0.000 ssl.py:56(<module>)
        1    0.000    0.000    0.000    0.000 ctypesparameters.py:2(<module>)
        2    0.000    0.000    0.000    0.000 {dir}
       14    0.000    0.000    0.000    0.000 __init__.py:147(_check_size)
       64    0.000    0.000    0.000    0.000 sre_compile.py:475(isstring)
        3    0.000    0.000    0.000    0.000 traceback.py:27(format_list)
        1    0.000    0.000    0.000    0.000 core.py:2574(MaskedArray)
        1    0.000    0.000    0.000    0.000 numerictypes.py:286(_add_types)
        1    0.000    0.000    0.000    0.000 sampler_objects.py:1(<module>)
        9    0.000    0.000    0.000    0.000 formathandler.py:68(register)
      107    0.000    0.000    0.000    0.000 __init__.py:131(WinFunctionType)
        1    0.000    0.000    0.000    0.000 haptic.py:92(SDL_HapticCondition)
       93    0.000    0.000    0.003    0.000 GL_2_0.py:6(_f)
       18    0.000    0.000    0.000    0.000 core.py:905(__init__)
        1    0.000    0.000    0.000    0.000 extensions.py:5(<module>)
      369    0.000    0.000    0.000    0.000 {method 'release' of 'thread.lock' objects}
       34    0.000    0.000    0.000    0.000 wrapper.py:110(cArgIndex)
       78    0.000    0.000    0.000    0.000 sre_parse.py:84(closegroup)
        5    0.000    0.000    0.000    0.000 wrapper.py:313(finaliseCall)
       60    0.000    0.000    0.000    0.000 sre_parse.py:226(_class_escape)
       18    0.000    0.000    0.000    0.000 view.py:952(<lambda>)
       54    0.000    0.000    0.000    0.000 abc.py:89(<genexpr>)
        1    0.000    0.000    0.000    0.000 token.py:3(<module>)
        1    0.000    0.000    0.000    0.000 vertex_attrib_binding.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        2    0.000    0.000    0.000    0.000 converters.py:289(stringArrayForC)
      439    0.000    0.000    0.000    0.000 sre_compile.py:25(_identityfunction)
        1    0.000    0.000    0.000    0.000 socket.py:179(_socketobject)
        1    0.000    0.000    0.000    0.000 latebind.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:785(_construct_lookups)
       25    0.000    0.000    0.000    0.000 _weakrefset.py:58(__iter__)
        1    0.000    0.000    0.000    0.000 shader_subroutine.py:1(<module>)
        4    0.000    0.000    0.009    0.002 ctypesloader.py:19(loadLibrary)
       35    0.000    0.000    0.000    0.000 view.py:26(alphaize)
        1    0.000    0.000    0.000    0.000 <string>:2(<module>)
       60    0.000    0.000    0.002    0.000 separate_shader_objects.py:6(_f)
       32    0.000    0.000    0.000    0.000 sre_parse.py:179(__init__)
        1    0.000    0.000    0.000    0.000 ctypespointers.py:2(<module>)
        1    0.000    0.000    0.000    0.000 uniform_buffer_object.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:6(<module>)
        1    0.000    0.000    0.000    0.000 viewport_array.py:1(<module>)
       51    0.000    0.000    0.000    0.000 collections.py:347(<genexpr>)
        3    0.000    0.000    0.000    0.000 extensions.py:102(hasGLExtension)
        1    0.000    0.000    0.000    0.000 numerictypes.py:343(_add_integer_aliases)
      352    0.000    0.000    0.000    0.000 {globals}
        1    0.000    0.000    0.000    0.000 vertex_attrib_64bit.py:1(<module>)
        1    0.000    0.000    0.000    0.000 log.py:1(<module>)
        3    0.000    0.000    0.000    0.000 ntpath.py:398(normpath)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
       18    0.000    0.000    0.000    0.000 vecMath.py:9(mulVec)
       35    0.000    0.000    0.019    0.001 re.py:188(compile)
        1    0.000    0.000    0.009    0.009 win32.py:19(Win32Platform)
        1    0.000    0.000    0.000    0.000 tweakers.py:11(<module>)
       58    0.000    0.000    0.001    0.000 GL_3_0.py:6(_f)
       12    0.000    0.000    0.000    0.000 abc.py:105(register)
      119    0.000    0.000    0.000    0.000 opcode.py:27(def_op)
        1    0.000    0.000    0.000    0.000 formathandler.py:4(<module>)
        3    0.000    0.000    0.000    0.000 extensions.py:83(getGLVersion)
       51    0.000    0.000    0.000    0.000 collections.py:349(<genexpr>)
        1    0.000    0.000    0.000    0.000 machar.py:4(<module>)
        1    0.000    0.000    0.000    0.000 render.py:50(SDL_RendererInfo)
        4    0.000    0.000    0.001    0.000 warnings.py:45(filterwarnings)
        2    0.000    0.000    0.000    0.000 wrapper.py:494(wrapperCall)
        1    0.000    0.000    0.000    0.000 lazywrapper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nones.py:2(<module>)
        1    0.000    0.000    0.000    0.000 transform_feedback2.py:1(<module>)
       35    0.000    0.000    0.000    0.000 _bytes.py:34(as_8_bit)
        2    0.000    0.000    0.004    0.002 shader.py:9(__init__)
        1    0.000    0.000    0.002    0.002 view.py:745(__init__)
        1    0.000    0.000    0.000    0.000 GL_1_3_images.py:1(<module>)
       37    0.000    0.000    0.000    0.000 wrapper.py:257(setStoreValues)
        1    0.000    0.000    0.000    0.000 sync.py:1(<module>)
        1    0.000    0.000    0.000    0.000 events.py:120(SDL_TextEditingEvent)
        1    0.000    0.000    0.004    0.004 platform.py:10(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:456(_set_array_types)
        3    0.000    0.000    0.015    0.005 dll.py:47(__init__)
       12    0.000    0.000    0.000    0.000 linecache.py:43(checkcache)
        1    0.000    0.000    0.000    0.000 invalidate_subdata.py:1(<module>)
      130    0.000    0.000    0.000    0.000 {_sre.getlower}
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ES2_compatibility.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stdinc.py:1(<module>)
       13    0.000    0.000    0.001    0.000 linecache.py:33(getlines)
        1    0.000    0.000    0.000    0.000 texture_storage.py:1(<module>)
        3    0.000    0.000    0.012    0.004 dll.py:11(_findlib)
        1    0.000    0.000    0.000    0.000 GL_2_1.py:1(<module>)
        1    0.000    0.000    0.000    0.000 clear_buffer_object.py:1(<module>)
        1    0.000    0.000    0.001    0.001 program_interface_query.py:1(<module>)
       20    0.000    0.000    0.000    0.000 view.py:265(<lambda>)
       51    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.000    0.000 haptic.py:56(SDL_HapticDirection)
      338    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 messagebox.py:41(SDL_MessageBoxColorScheme)
       46    0.000    0.000    0.001    0.000 GL_1_3.py:6(_f)
       36    0.000    0.000    0.000    0.000 latebind.py:55(__init__)
       35    0.000    0.000    0.000    0.000 images.py:406(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:265(_reset_cache)
       45    0.000    0.000    0.001    0.000 GL_1_4.py:6(_f)
        1    0.000    0.000    0.000    0.000 texture_multisample.py:1(<module>)
        1    0.000    0.000    0.000    0.000 events.py:319(SDL_Event)
       23    0.000    0.000    0.000    0.000 core.py:5936(__init__)
        1    0.000    0.000    0.000    0.000 defchararray.py:1732(chararray)
        1    0.000    0.000    0.000    0.000 framebuffer_no_attachments.py:1(<module>)
       49    0.000    0.000    0.000    0.000 {locals}
        7    0.000    0.000    0.000    0.000 converters.py:41(finalise)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.000    0.000 scancode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 GL_3_1.py:1(<module>)
       22    0.000    0.000    0.000    0.000 ntpath.py:203(dirname)
       72    0.000    0.000    0.000    0.000 numerictypes.py:128(english_lower)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 draw_elements_base_vertex.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hints.py:1(<module>)
        1    0.000    0.000    0.000    0.000 get_program_binary.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rfc822.py:71(<module>)
        1    0.000    0.000    0.000    0.000 GL_4_0.py:1(<module>)
       24    0.000    0.000    0.000    0.000 {_struct.calcsize}
       32    0.000    0.000    0.000    0.000 sre_parse.py:68(__init__)
       38    0.000    0.000    0.001    0.000 vertex_type_2_10_10_10_rev.py:6(_f)
        3    0.000    0.000    0.000    0.000 {nt._getfullpathname}
        1    0.000    0.000    0.000    0.000 os.py:35(_get_exports_list)
        3    0.000    0.000    0.000    0.000 pointers.py:197(glDrawElementsTyped)
        1    0.000    0.000    0.000    0.000 texture_storage_multisample.py:1(<module>)
       13    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
        1    0.000    0.000    0.000    0.000 vertex_array_object.py:1(<module>)
       10    0.000    0.000    0.000    0.000 os.py:444(get)
      135    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       25    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
        6    0.000    0.000    0.004    0.001 string.py:148(substitute)
       13    0.000    0.000    0.000    0.000 wrapper.py:99(pyArgIndex)
        1    0.000    0.000    0.000    0.000 base_instance.py:1(<module>)
       50    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        1    0.000    0.000    0.026    0.026 __init__.py:22(_load)
        1    0.000    0.000    0.000    0.000 transform_feedback3.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timer_query.py:1(<module>)
        2    0.000    0.000    0.000    0.000 utils.py:113(__call__)
        1    0.000    0.000    0.000    0.000 map_buffer_range.py:1(<module>)
        4    0.000    0.000    0.000    0.000 uuid.py:101(__init__)
        1    0.000    0.000    0.000    0.000 timer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 GL_3_2.py:1(<module>)
        8    0.000    0.000    0.000    0.000 core.py:7146(__init__)
        1    0.000    0.000    0.000    0.000 cpuinfo.py:1(<module>)
       38    0.000    0.000    0.001    0.000 GL_1_2.py:6(_f)
        1    0.000    0.000    0.000    0.000 posixpath.py:11(<module>)
        6    0.000    0.000    0.000    0.000 sre_parse.py:217(isname)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        9    0.000    0.000    0.000    0.000 arraydatatype.py:80(register)
        1    0.000    0.000    0.000    0.000 draw_indirect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gesture.py:1(<module>)
       14    0.000    0.000    0.000    0.000 view.py:305(<lambda>)
        8    0.000    0.000    0.000    0.000 core.py:7151(getdoc)
       40    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
        1    0.000    0.000    0.000    0.000 blend_func_extended.py:1(<module>)
       29    0.000    0.000    0.000    0.000 {sys._getframe}
        1    0.000    0.000    0.000    0.000 compute_shader.py:1(<module>)
       39    0.000    0.000    0.001    0.000 shader_objects.py:6(_f)
