	A5554-NY2011-34	B57-NY2011-15	B73-NY2011-32	B76-NY2011-11	B97-NY2011-7	CML103-NY2011-46	CML108-NY2010-61	CML157Q-NY2011-59	CML158Q-NY2011-49	CML228-NY2010-70	CML277-O5P071851A	CML311-NY2010-356	CML322-NNY2011-44	CML341-02F1020	CML69-10A7711251A	CMl333-NY2010-122	F2834T-NY2010-108	F70NY2011-235	H84-NY2011-81	H95-NY2011-79	HP301-NY2011-77	HY-NY2010-93	IL14H-NY2011-131	KY21-NY2010-156	KY228-NY2010-154	Ki11-NY2010-162	Ki3-NY2010-159	Ki44-O4P168551A	M162W-NY2011-115	M37W-NY2010-149	MO17-NY2011-142	MO18W-NY2010-147	MS71-NY2011-101	NC260-NY2011-248	NC350-NY2010-185	NC358-NY2011-143	NC360-NY2011-211	OH40B-NY2010-556	OH43-NY2011-252	OH7B-NY2011-202	P39-NY2010-550	SC357-NY2010-244	T2I16-NY2010-231	TX303-NY2010-235	TZi8-NY2010-566	U267Y-NY2010-589	W22-NY2011-256	W64A-NY2011-215
GRMZM2G028677	2.8507599999999997	0.0	0.0	2.78778	6.4189	7.39503	0.0	8.47	5.86529	9.17857	22.5558	2.75037	1.85873	23.2313	1.45413	2.31668	3.99559	1.1666	0.0	0.0	2.15733	0.0	0.0	2.04914	2.58586	1.20488	5.68034	34.8037	0.0	3.65509	1.10746	0.0	2.74525	0.0	2.1917299999999997	3.23895	0.8235290000000001	7.75742	7.50478	3.84519	7.104	7.1675699999999996	3.55865	0.0	5.60484	2.3765400000000003	0.0	3.717
GRMZM2G029113	15.3957	17.8883	14.2653	10.4797	19.9809	18.964000000000002	24.029	10.9127	16.2911	12.8924	17.7017	25.2778	15.8662	14.9343	17.7328	19.3378	15.3261	16.5685	11.2066	0.0	23.7102	12.1774	21.8146	21.3623	23.3257	16.8935	17.2745	15.2272	15.1531	13.347000000000001	16.4533	12.1748	17.3158	15.2285	24.1173	21.4748	16.7259	17.0958	16.3603	22.2844	20.7925	24.4113	23.7721	18.9736	18.0174	10.7168	12.7187	14.1007
GRMZM2G029194	23.7287	26.5564	34.5667	34.0011	19.3139	23.4038	18.4463	22.8392	30.7497	33.3042	14.6651	19.7832	21.9705	30.6917	36.3302	30.4833	33.3888	32.3298	14.6381	34.1109	34.5693	33.7052	25.0886	25.3271	18.7831	29.033	26.1609	31.4805	30.8215	26.2942	26.959	29.0642	20.7179	38.6972	28.8038	33.6146	22.3548	24.8388	32.3346	20.4184	34.5488	26.1723	26.4247	22.0501	35.0554	41.4483	24.0638	22.4389
GRMZM2G030710	12.4801	15.2099	35.0912	15.2086	10.6848	15.3177	19.7689	20.9272	21.491	17.8713	13.6005	9.82141	18.0719	12.2685	21.0519	10.6571	20.892	20.8675	28.8284	26.5254	23.6282	12.3195	20.475	29.1949	24.548000000000002	20.0904	10.6257	11.1973	13.8493	13.6414	18.0291	21.5715	15.1723	16.374000000000002	17.4489	22.0342	20.9784	20.6366	16.3258	13.104000000000001	32.8088	16.9701	15.0334	20.8567	11.4175	7.73235	28.1249	14.5905
GRMZM2G031338	213.782	66.3891	37.7368	21.8915	18.7111	127.355	37.1893	45.3297	37.2622	118.16	259.269	16.2238	291.113	224.09	28.7986	92.9927	245.03900000000002	59.2181	36.6981	116.834	23.4815	41.7933	26.725	46.5362	139.116	209.65900000000002	239.72299999999998	240.872	34.9758	164.56	184.937	151.43	68.7384	21.2838	1.9693599999999998	32.8952	10.265999999999998	199.484	246.13299999999998	9.73152	5.76938	107.286	85.8313	104.96799999999999	32.1256	380.62300000000005	62.0748	70.635
GRMZM2G031360	12.7432	10.95	10.6067	10.4154	13.4628	14.5952	15.5861	11.4914	15.046	11.3081	13.9906	13.9941	12.2184	12.8192	13.6845	12.7722	11.7102	10.6246	16.4159	0.0	12.6913	10.1354	13.5335	12.1975	17.563	11.6669	12.5389	12.1895	11.8981	13.3838	12.7847	14.7893	12.6755	12.9044	15.1354	13.2018	15.5223	12.0764	13.4441	14.7993	12.2387	14.2319	14.0919	17.129	13.3687	11.3235	10.9749	11.7875
GRMZM2G031504	438.324	114.32600000000001	192.141	430.16	47.8214	221.063	33.5706	196.99	87.8937	149.149	125.088	46.3436	79.4664	31.2537	117.124	130.6	33.9082	507.235	271.5	248.794	189.071	216.141	161.517	119.645	61.9342	145.678	46.1607	182.717	177.858	59.6023	307.83299999999997	30.2817	325.939	128.249	17.5871	80.4569	57.5307	230.30599999999998	237.93400000000003	163.132	142.724	214.438	82.4988	72.6865	85.2418	63.5705	238.91299999999998	99.2868
GRMZM2G032763	2.8654900000000003	3.3225599999999997	2.28733	0.0	3.92953	4.70672	3.7938300000000003	2.2742	1.26434	2.95055	4.50285	3.5007900000000003	5.53675	4.97591	3.5314	1.98825	2.8638	2.08672	0.0	0.0	4.13312	3.613	2.68661	3.36151	1.92658	3.40095	2.93781	3.92815	1.16759	1.85244	2.41914	0.0	2.58419	1.9235200000000001	3.98044	1.42474	1.59531	4.89229	4.30865	3.37586	2.30068	4.27151	2.70151	0.0	1.5727200000000001	1.51719	1.9940099999999998	2.2357099999999996
GRMZM2G032896	11.5036	16.33	21.0922	20.0181	18.3822	19.5451	21.6665	16.4751	20.1095	21.4406	36.66	15.1994	14.2077	20.7144	8.163219999999999	13.8611	27.7655	8.24346	26.8633	0.0	11.6109	16.2421	14.9473	24.4435	33.0618	16.714000000000002	8.59332	20.7012	16.9163	16.2583	15.5776	24.866999999999997	9.48287	16.8258	11.5205	12.4927	22.3301	15.9566	25.0204	15.1556	11.1885	9.537519999999999	13.7092	14.0806	10.3218	6.87838	14.9375	25.2311
GRMZM2G033126	29.9849	16.0292	8.26573	18.066	6.28254	24.4017	54.9851	29.095	13.6995	24.2146	63.9873	21.7139	53.8275	10.1518	37.7846	72.0996	23.1471	14.4267	30.1687	0.0	120.402	7.3190100000000005	23.5259	60.6785	41.5785	22.5182	10.5741	58.522	29.6852	43.5416	13.7846	36.5309	44.9508	37.5577	49.613	27.473000000000003	28.4859	59.5466	39.4009	13.9953	10.5591	37.7956	49.8018	29.0125	30.1861	27.0112	10.8401	45.9512
GRMZM2G033649	18.282	32.0716	15.1266	33.0204	25.6977	43.1264	28.2932	29.5225	26.7091	46.4609	43.2395	26.8257	30.8739	102.70100000000001	48.2228	79.0425	31.2752	19.769000000000002	33.0497	0.0	27.9268	38.3538	26.5779	26.7285	130.161	24.3881	11.9476	72.3282	15.8713	23.2531	16.3982	65.3132	21.8228	21.5184	43.2115	23.5798	39.7321	19.9092	14.1207	33.3317	28.8316	23.4454	27.4281	56.2323	49.4502	17.8597	19.1887	20.866
GRMZM2G034260	18.1059	13.686	21.0289	18.7461	19.9917	17.7873	14.4424	10.1623	9.60196	11.5689	9.83526	21.06	12.4593	9.88937	13.24	12.9376	18.2627	18.8379	16.7871	0.0	13.5164	15.8766	4.57656	12.2184	14.2818	17.0095	6.62926	13.4104	19.9148	15.9152	20.9541	10.1741	18.8882	22.4882	15.0158	13.5969	14.1415	19.7119	16.8305	13.7214	23.15	2.77862	11.8911	8.98423	12.6133	15.0731	19.141	13.2736
GRMZM2G034471	27.9083	15.7469	17.4613	20.7214	0.910644	12.1869	40.4587	1.75385	2.1676	15.2861	2.94575	2.11197	11.7281	4.04285	25.3443	5.00755	16.1862	39.1092	25.0228	29.5578	28.5185	7.53545	6.8242199999999995	22.8417	15.3466	29.7982	3.89494	5.80352	22.284000000000002	13.2419	37.1392	6.5677	16.5365	12.6542	5.41849	10.0755	13.1014	5.3529599999999995	100.941	0.5844229999999999	14.1263	6.4207	6.11378	2.21791	6.39689	4.42938	28.8466	22.9987
GRMZM2G039922	3.21406	7.72105	4.2931	1.38839	3.73031	5.9311300000000005	6.8056	6.7817	7.86765	15.9636	5.3724099999999995	6.966410000000001	9.09132	8.148660000000001	7.8822399999999995	10.2599	11.8522	2.4895	4.07459	0.0	7.348510000000001	8.07578	5.985609999999999	8.701369999999999	16.6372	8.91318	3.35204	5.8825400000000005	2.10058	7.98375	4.10194	9.31746	11.7526	4.83737	6.264390000000001	4.92556	7.10221	3.7000599999999997	6.15385	8.34707	6.81255	4.78247	5.08774	8.26259	4.04892	7.65751	6.309740000000001	9.43641
GRMZM2G042008	5.6641	14.7705	10.8369	0.901435	20.6058	12.4497	17.7663	5.250319999999999	17.4237	23.6892	18.3839	7.8659300000000005	46.6756	8.418	13.3961	3.62912	8.39217	5.05261	14.681	0.0	10.3054	9.96747	9.890889999999999	19.2737	7.6391800000000005	20.1142	8.41654	4.42519	5.08896	12.1439	13.0968	6.4086	23.9561	6.2657	6.837089999999999	21.4149	20.1155	22.2869	13.9435	16.1159	14.1506	8.558489999999999	4.16453	11.811	2.98996	2.3576799999999998	11.6169	23.7783
GRMZM2G042078	68.3037	93.0261	85.0405	73.2994	164.407	122.861	117.624	109.527	117.273	69.2241	103.551	179.06099999999998	64.8481	69.5012	82.1189	139.30100000000002	87.4068	83.9734	106.807	0.0	97.7542	83.9216	109.663	111.54899999999999	159.878	81.4798	88.20299999999999	106.41799999999999	94.4651	97.4682	84.9125	95.8584	179.44299999999998	133.282	145.748	105.876	117.131	89.7714	114.61	144.241	101.29899999999999	88.8113	92.5747	106.007	146.895	69.4802	80.2365	87.7575
GRMZM2G043383	41.1233	67.1416	42.5904	39.8742	82.3147	47.5396	57.0512	41.4665	60.5055	36.7187	55.4846	108.56200000000001	73.1486	31.9436	41.3859	60.2159	42.0276	38.1871	44.5321	26.175	39.9922	37.4427	61.0595	44.3517	82.0409	44.9721	53.4966	44.6653	30.5403	77.292	62.7007	28.5794	58.0148	48.9061	90.2407	80.2684	83.9797	43.1043	44.0066	83.5809	58.3741	42.4381	51.2176	59.1011	67.7016	38.9347	55.6948	50.5587
GRMZM2G044174	13.6147	9.71632	68.1303	22.4657	3.1523	7.447539999999999	5.65083	0.0	2.7849	5.57017	4.3404300000000005	2.1639	7.09007	14.0287	12.9134	5.18743	5.20594	37.954	15.2088	0.0	3.25578	0.0	30.1185	43.155	15.245999999999999	16.8558	6.66325	4.52309	24.0324	3.7378699999999996	0.0	4.73573	14.2735	5.76285	11.0364	7.8895800000000005	5.97623	2.95415	14.7672	3.4486199999999996	274.902	10.7853	3.78779	22.0077	7.046589999999999	1.6974200000000002	32.4231	7.18469
GRMZM2G044175	12.824000000000002	8.2919	11.8343	7.17053	8.126539999999999	8.30683	16.3319	12.1769	12.495	14.3379	22.5493	12.960999999999999	15.0701	14.6031	8.075439999999999	14.2081	7.7195800000000006	8.025139999999999	15.4968	0.0	16.6394	12.9277	7.5723199999999995	10.4122	16.9057	13.8483	8.79981	6.790360000000001	5.0782	13.429	8.41361	29.7951	14.5636	8.9551	8.21754	13.9541	19.5635	11.8207	11.6373	12.274000000000001	15.84	14.6038	11.6011	20.9538	18.1991	10.5191	5.32453	6.2596099999999995
GRMZM2G044198	2.6960599999999997	2.44017	4.93556	2.84302	7.03943	3.31986	5.07135	3.26671	5.079280000000001	4.781000000000001	5.564030000000001	10.2805	3.79693	5.62027	6.60303	9.51395	5.475219999999999	2.4340900000000003	3.6663	0.0	4.82073	3.9910300000000003	5.155869999999999	5.06355	7.23831	4.3836	1.55761	1.90323	3.61225	4.86001	6.681610000000001	8.8307	6.66365	3.89489	6.31556	7.347110000000001	6.643619999999999	4.82996	5.27284	6.6684399999999995	6.736739999999999	4.84361	2.8746099999999997	6.80925	4.77908	3.5388900000000003	4.75373	4.23458
GRMZM2G045366	15.0056	15.9374	12.3652	17.4585	18.67	11.9486	12.2414	12.2086	14.4367	10.7495	12.6764	13.6852	13.4332	17.0133	9.7097	11.3381	15.0946	12.7945	13.1287	0.0	14.9192	15.1104	14.4293	14.2538	13.4241	11.929	13.7288	9.20984	18.7003	9.96641	10.2157	12.9946	10.2704	11.884	11.9836	11.9391	8.086310000000001	13.6462	13.9914	20.4186	10.2549	11.4288	11.6134	15.405999999999999	12.9461	19.6436	12.2634	11.6337
GRMZM2G047214	35.0056	39.0316	33.1711	31.8012	39.9326	42.9257	43.2424	29.9177	35.6427	50.9496	51.7836	39.922	42.903999999999996	36.9741	37.2747	48.7613	51.836000000000006	34.0089	46.2021	55.4839	38.896	33.778	33.8401	39.1243	45.3853	44.3045	38.2217	39.718	36.5537	29.5194	35.0094	52.9018	51.0452	29.6896	40.6031	41.7687	38.2339	45.8281	38.9889	47.1167	43.4835	40.7224	31.3953	29.1683	35.1513	29.0135	26.1058	31.0836
GRMZM2G051630	72.6003	62.7448	32.5024	34.0059	111.54700000000001	85.4172	84.5149	40.0631	86.6752	57.8436	115.655	124.412	62.3261	59.8299	72.6731	101.585	41.4304	40.8839	62.3709	36.4785	105.912	46.2679	62.9528	68.4226	165.52700000000002	58.9007	53.1599	46.9661	32.1386	64.7204	48.7718	63.5276	64.745	60.236999999999995	118.811	73.2066	112.023	59.5939	61.3551	86.2446	47.7973	59.8499	88.0796	114.729	84.1926	42.19	35.3022	48.7195
GRMZM2G051677	503.855	428.135	196.101	275.098	306.232	556.004	447.05400000000003	443.69800000000004	474.32599999999996	488.087	621.762	405.29699999999997	476.647	438.583	349.542	417.99699999999996	475.06699999999995	284.741	379.103	478.879	402.965	432.334	327.786	451.775	529.734	501.26	642.607	385.671	320.54200000000003	282.346	318.42400000000004	268.671	558.1669999999999	323.152	520.619	443.733	395.80300000000005	419.145	541.393	442.583	208.257	510.894	339.027	302.87	287.009	338.48900000000003	378.163	473.292
GRMZM2G055276	138.708	120.478	74.3896	67.0047	153.452	127.374	114.85	99.5188	160.547	86.0835	117.16799999999999	209.984	127.86399999999999	133.754	124.573	127.04899999999999	89.6018	103.895	74.149	48.1166	127.046	88.2842	102.141	134.511	187.00599999999997	119.066	136.68	125.694	98.6291	104.265	123.90799999999999	70.3909	131.911	104.196	201.50599999999997	148.312	150.529	110.34299999999999	116.081	148.951	106.21700000000001	120.56700000000001	131.733	141.751	140.58100000000002	115.527	121.37299999999999	116.469
GRMZM2G056569	103.115	106.62799999999999	98.0147	103.51700000000001	104.62100000000001	128.688	131.584	133.555	133.679	124.531	136.291	129.737	129.606	128.029	129.68	132.009	116.985	84.1004	119.42200000000001	90.3145	126.93	80.8073	109.87100000000001	119.338	123.32600000000001	124.883	93.2667	131.37	73.2565	91.1484	111.698	128.741	134.482	115.95100000000001	105.816	101.147	116.818	111.539	107.53299999999999	124.897	81.3574	119.22200000000001	138.875	88.4679	110.366	82.1446	119.391	114.61
GRMZM2G056572	78.054	68.7595	70.3298	86.5835	57.7884	79.6609	77.2264	80.3287	67.0589	69.8902	68.43	47.7245	62.4052	64.1967	75.3606	68.8404	61.0835	79.0165	81.9205	58.0051	75.3116	78.2635	67.0311	52.4047	64.1858	76.6045	80.3547	78.9775	88.9685	74.3506	64.5037	65.1322	65.6295	86.5145	55.4431	60.7465	61.3285	71.578	63.348	62.0138	78.7714	52.8262	63.7485	65.7692	71.5745	80.0087	75.3273	65.3195
GRMZM2G056772	267.039	399.221	138.154	253.34400000000002	193.68099999999998	211.31400000000002	180.02200000000002	164.59900000000002	109.309	357.6	209.726	232.09099999999998	496.431	464.836	228.209	136.783	302.557	160.86	427.285	383.961	406.63599999999997	287.64099999999996	137.892	294.2	251.377	427.444	449.223	198.827	204.907	152.957	247.92700000000002	200.894	264.987	182.40900000000002	204.76	206.852	160.174	363.4	549.39	225.584	198.668	502.134	250.25599999999997	44.8561	146.405	138.69	187.354	265.883
GRMZM2G057930	1.28188	5.12459	8.53968	2.78721	9.62359	2.41885	4.15907	3.6612199999999997	6.2476400000000005	5.74155	4.96448	2.27853	3.6514800000000003	3.63444	3.69697	3.8295800000000004	6.50767	3.65275	6.68025	0.0	7.004630000000001	5.1363199999999996	4.69377	8.67173	6.331919999999999	10.9663	2.20802	1.9910900000000002	1.2534100000000001	2.72073	3.8369999999999997	3.45232	3.5369300000000004	0.0	9.65058	10.3492	4.52693	11.5953	3.0886400000000003	6.588089999999999	4.08979	3.693	2.01341	2.68074	1.5817299999999999	1.18766	5.1404	6.000780000000001
GRMZM2G059582	2.7741	2.35521	2.32023	1.6186200000000002	2.77546	5.07305	1.7894700000000001	2.04523	2.25422	3.05345	1.7477	4.0937	3.89868	0.0	2.07032	3.24182	1.97855	7.399839999999999	0.0	0.0	0.0	8.32145	5.89208	2.00152	3.62382	2.9329	2.49697	2.34808	3.05125	3.59019	0.0	1.96915	1.93895	2.96507	2.00375	1.6843700000000001	3.41077	0.0	1.52131	2.84409	5.2662	0.0	2.29198	0.0	2.73535	3.8562	2.40175	0.0
GRMZM2G060554	3.90955	10.4423	6.876519999999999	2.55903	6.82207	6.23054	7.401839999999999	6.68035	9.26666	7.42736	8.52214	11.8303	9.21079	8.35033	9.303460000000001	7.57362	11.1715	4.147	7.80852	0.0	11.3573	5.6088	7.979839999999999	9.595880000000001	12.6729	7.00174	2.05253	7.1894100000000005	5.88054	7.38011	7.15477	7.89743	9.484160000000001	3.98029	10.1585	10.1704	12.3806	7.410410000000001	7.90287	7.483169999999999	14.8432	7.30911	5.14066	12.982999999999999	5.93045	5.09379	6.8093699999999995	5.9697
GRMZM2G060811	3.86893	25.3404	16.4455	11.9218	3.87216	26.0787	11.4065	22.9678	40.138000000000005	40.0808	47.9366	18.9951	45.9908	16.9425	5.95215	33.6722	10.176	2.82213	38.7527	0.0	19.5568	11.5021	5.0712	21.2039	71.0438	25.285	4.7118199999999995	6.17836	5.8242199999999995	13.3637	5.08373	42.6326	3.66529	0.0	25.4621	9.63367	22.6852	20.6261	9.78204	15.0606	0.0	9.428460000000001	8.15907	11.5267	7.05761	3.3838800000000004	18.3835	38.7275
GRMZM2G060866	3.5783300000000002	7.728619999999999	8.82156	3.01638	2.89703	4.74174	8.09643	5.10337	3.50452	2.52409	4.56348	2.32625	12.2571	1.5081	8.59773	0.0	3.53709	1.58111	15.1775	0.0	4.3273	2.81448	1.92819	3.6761699999999995	3.93986	3.71389	2.35765	3.15262	1.59293	6.40793	1.8527	8.25711	3.4553	0.0	1.8011599999999999	4.12634	9.84136	2.5053400000000003	3.84061	1.23136	2.30553	4.95434	3.9306699999999997	3.93638	1.18238	1.89409	2.8641799999999997	3.8434199999999996
GRMZM2G064580	43.4018	25.5689	39.6148	48.306000000000004	31.9709	32.242	31.6335	47.0162	27.1744	42.4265	31.680999999999997	31.6582	42.1572	37.9488	28.2064	30.4365	42.3198	44.2032	32.7615	36.8037	34.4829	32.4679	27.3449	31.1802	26.9389	32.9293	41.3143	40.0815	49.6418	33.3813	31.8796	34.0756	33.9215	44.2	29.5203	30.6015	38.6249	29.6265	30.9455	29.6668	46.6969	44.3141	36.982	28.9212	41.9348	44.2988	47.3705	39.0539
GRMZM2G064870	24.2238	31.8578	25.8864	25.5698	25.0074	34.4467	33.2861	24.6495	37.1369	26.4421	26.3681	33.3497	23.9778	23.5107	25.237	29.0054	27.4381	25.0157	29.0461	0.0	33.268	19.9236	31.0818	32.5903	34.7401	30.7219	20.6949	25.7658	23.9643	29.0689	33.8112	26.3558	27.6091	26.4861	41.6981	36.7077	22.8846	29.506999999999998	34.935	38.804	30.6954	27.6424	20.0147	26.7554	31.6532	24.1558	28.0026	24.4044
GRMZM2G064949	13.7766	2.64242	0.0	6.953410000000001	6.0467699999999995	10.3539	3.3023	4.6719599999999994	2.7383	7.94945	3.54405	5.17379	11.3825	6.5945100000000005	3.7561199999999997	4.20911	5.54293	5.53417	7.473089999999999	0.0	5.63203	8.01808	5.99607	3.78321	7.151789999999999	3.25453	4.82695	7.490239999999999	7.11665	7.20334	6.1166599999999995	6.67536	9.99646	5.65954	1.3534700000000002	2.5192099999999997	4.87789	10.6188	7.549460000000001	3.38997	2.28715	9.52933	5.03846	7.85831	4.040690000000001	5.58334	6.396780000000001	5.92399
GRMZM2G065868	56.5509	86.7464	55.6056	53.9719	94.1362	70.7425	73.5101	26.0329	73.5019	42.1346	81.4425	153.541	60.6139	58.8434	69.2775	82.4213	58.428999999999995	62.4036	80.4109	0.0	64.7808	62.527	73.5775	83.8833	125.939	63.8832	81.8713	70.2633	45.0043	83.4588	61.86	42.5961	83.2812	58.1153	108.96799999999999	80.3883	80.7567	57.1449	57.832	86.7196	73.7686	60.3181	74.7068	80.9523	104.67200000000001	66.6979	74.2445	62.0758
GRMZM2G069025	2.2124900000000003	2.19142	1.5866	1.7004	5.20482	2.34698	3.02323	1.59903	3.7736400000000003	2.4087400000000003	1.39945	2.55045	2.68608	2.4753700000000003	2.10661	2.35295	1.60861	2.11217	1.72907	0.0	2.2119400000000002	1.82876	3.1669099999999997	2.27937	2.65882	1.9679400000000002	2.32688	1.69797	3.5288199999999996	2.23362	1.89107	1.59713	1.84985	1.6724400000000001	3.4538800000000003	2.8429	1.9808599999999998	1.3019100000000001	1.86235	2.66465	2.4568	1.46387	1.87526	3.92561	2.40499	2.8094900000000003	1.9130099999999999	2.053
GRMZM2G069126	6.2237800000000005	17.1943	0.0	9.55809	5.06237	0.0	0.0	0.0	11.2262	20.6585	0.0	7.09017	3.2644900000000003	2.02716	4.30469	6.793989999999999	7.9367399999999995	85.2107	0.0	0.0	0.0	0.0	57.9844	7.600689999999999	0.0	7.5022899999999995	20.6757	2.4549	59.3098	14.9854	1.3443	10.5728	5.00258	0.0	5.72123	12.5798	0.0	2.41757	10.0523	5.50131	5.62613	2.47377	3.05763	1.53112	4.32608	6.48206	9.87298	2.99145
GRMZM2G069146	25.443	38.3062	15.6764	15.4715	62.1452	18.1831	5.65531	61.7547	26.8398	77.5876	9.11426	18.34	39.7619	20.2474	9.99381	19.1975	35.2472	130.967	10.9947	0.0	9.79187	18.5968	90.166	18.8392	5.62973	51.1268	35.5888	26.9031	223.63	61.5039	34.1838	18.1487	21.2664	21.386999999999997	21.5967	24.7589	62.7679	14.4533	51.6195	20.9896	8.53617	11.7052	13.2746	9.90546	16.3069	27.5293	29.9671	13.6074
GRMZM2G071147	12.880999999999998	13.603	18.1098	11.5486	23.3485	21.3042	14.7555	27.9472	19.25	27.5981	19.6208	9.09277	22.6526	17.8327	13.4278	13.7836	21.3454	13.4285	16.6687	17.590999999999998	18.2724	16.0316	17.4902	20.1826	25.0814	18.6765	10.4623	18.63	14.210999999999999	18.9796	13.8323	20.6954	17.6126	14.0731	17.7846	20.8561	18.575	22.6196	16.8817	14.1575	14.9829	16.6603	10.4927	16.5036	12.5088	13.3576	14.1017	18.8699
GRMZM2G071154	86.9562	189.981	291.059	127.197	182.771	128.911	72.8792	71.4687	94.611	244.138	258.347	60.8397	194.283	143.47	185.77900000000002	141.871	148.30200000000002	112.609	175.199	103.52600000000001	193.75099999999998	87.6077	109.911	158.232	103.29299999999999	221.14	201.71	109.815	112.43700000000001	118.005	111.71600000000001	128.175	168.52700000000002	124.25399999999999	131.425	160.034	111.76299999999999	117.695	219.53799999999998	156.901	326.041	133.32	110.191	70.9693	114.189	110.73100000000001	174.793	120.09299999999999
GRMZM2G071163	2.26809	5.78562	4.64665	2.44596	1.63483	3.43359	5.73344	4.15322	2.90647	4.31292	7.848319999999999	4.9422	4.151730000000001	3.6042300000000003	6.70447	2.98442	3.09853	1.82292	4.47732	0.0	3.93496	2.8692599999999997	5.76013	3.94639	9.74233	2.8153599999999996	2.77464	2.10068	2.75675	3.12432	3.95664	4.92172	3.6893199999999995	3.66781	5.61878	2.31122	4.54897	2.6897599999999997	3.22317	2.12739	7.822610000000001	2.52703	5.05915	5.00536	3.7532	2.13211	6.8453	5.08815
GRMZM2G073310	4.9785900000000005	14.814	3.7658400000000003	4.7164	5.79951	9.54813	7.992030000000001	6.38026	5.21355	12.1748	11.4699	3.99599	16.0036	12.0723	8.01581	7.242139999999999	7.95517	8.46425	5.61394	0.0	6.7065	8.990860000000001	11.089	8.29433	6.59048	11.4056	8.85568	6.99987	7.27234	6.1454	11.3306	10.8599	15.225	3.45275	5.8842099999999995	5.11016	5.9416400000000005	6.72394	17.0327	4.95412	3.44886	8.294410000000001	4.5381	3.1602	3.55058	6.86925	4.3576	8.26802
GRMZM2G073571	30.1814	24.6327	30.1168	27.2942	23.0996	28.7104	34.1316	32.1158	37.2667	29.1626	24.4095	25.2454	33.2649	23.6927	36.2835	30.4993	23.9735	25.3551	35.4783	22.159000000000002	32.9711	28.1532	38.919000000000004	28.3074	41.218	24.7533	20.5227	28.8074	46.4394	26.9115	30.2358	37.2486	29.0269	30.7251	39.3106	35.6061	34.7075	36.44	37.8565	20.9234	40.658	27.4255	35.4473	40.0012	29.9264	24.2569	32.3031	34.4105
GRMZM2G073931	1.25082	1.81398	0.556898	0.50654	1.19731	1.89727	1.53705	1.04667	2.4729900000000002	1.66219	1.59543	2.55793	1.02694	1.9818	1.51548	2.85643	0.734029	1.12705	0.0	0.0	1.5278200000000002	1.7432599999999998	2.7510000000000003	2.60451	5.42395	1.7422	0.0	1.0795299999999999	2.68859	1.00839	1.8584900000000002	3.08073	2.14875	0.9315459999999999	0.887914	1.25538	2.07278	0.5865319999999999	1.49363	1.4139	3.00385	1.2659	1.3316299999999999	3.8004800000000003	2.26308	1.07926	0.0	1.19977
GRMZM2G074122	24.247	35.163000000000004	75.0412	44.8053	72.6292	56.4477	159.352	92.574	166.25099999999998	114.508	76.1731	114.384	126.10700000000001	56.3723	107.931	95.92	60.8581	83.6707	71.9843	39.3084	103.736	45.0821	47.4627	71.8781	118.626	129.53799999999998	51.0159	89.6017	74.3984	101.649	19.5214	113.15299999999999	104.441	65.2642	207.993	87.1204	93.6905	14.296	40.4635	102.137	19.8231	66.0273	77.8981	104.34	116.759	15.8408	62.4543	89.085
GRMZM2G074792	6.7861	25.8711	18.9881	6.4128300000000005	10.8299	17.4844	21.0457	8.89326	28.2687	21.7995	16.8772	12.9992	13.3988	9.57768	15.7725	14.2091	17.8234	10.5678	11.3777	0.0	10.1498	15.6675	39.4826	10.6951	13.2872	19.5225	17.1477	11.7196	10.1088	21.6173	17.9322	27.4244	12.5991	7.67992	16.5759	12.0812	18.8433	14.4146	12.770999999999999	11.2207	21.0427	23.1681	22.8299	17.9223	8.86684	12.1841	17.6515	21.3097
GRMZM2G078279	1.8420599999999998	2.73116	1.5944399999999999	0.0	1.65252	1.5574299999999999	1.64526	1.2485	1.4725700000000002	1.43812	1.17557	3.3860699999999997	1.8206200000000001	2.22634	3.41425	0.0	0.0	0.0	0.0	0.0	1.36581	0.0	1.35755	1.2115799999999999	3.43767	0.9511629999999999	0.0	1.3154299999999999	1.70967	2.2242900000000003	1.40901	1.40275	1.47756	0.0	0.0	1.80715	3.7021699999999997	0.0	1.80088	0.0	7.79063	0.0	2.01417	1.04483	2.96774	1.3877899999999999	0.0	1.26625
GRMZM2G078373	11.3623	19.0275	25.791999999999998	10.3294	18.6398	19.6816	28.3074	17.454	15.329	11.39	25.8822	24.5643	9.882610000000001	26.3889	26.7141	26.7613	12.5651	8.032119999999999	17.1784	0.0	32.2302	9.885069999999999	21.456	22.3362	39.4619	20.9719	8.0402	17.1489	13.6251	21.5363	18.2349	28.8146	27.1094	12.5674	24.8866	21.0347	21.6339	13.5179	17.03	12.7436	29.4663	24.7515	17.2019	27.6453	11.4659	7.24631	12.2463	12.1435
GRMZM2G078526	86.0709	44.6815	52.6716	53.68	31.7647	57.2931	49.86600000000001	46.9785	41.6474	62.5158	56.7542	38.3307	72.9477	98.54299999999999	27.5763	43.0803	92.2653	87.9306	46.1443	34.6154	70.39699999999999	60.1583	28.9247	37.7258	36.0427	54.3779	38.0655	47.9054	70.9614	47.5703	66.8292	89.9438	42.5701	47.7864	24.2678	43.3759	51.647	52.132	77.8188	48.4161	26.8054	62.2531	39.1597	48.3609	47.0671	132.35	53.0651	53.6648
